Industry;PermId;HierarchicalId;Ticker;Name;MarketCapitalization;TTM Sales$;Employees;Companies URL
Oil & Gas Exploration and Production;4294952994;50102020;RKH.L;Rockhopper Exploration PLC;121.732;6.911;31;https://www.reuters.com/finance/stocks/overview?symbol=RKH.L;
Oil & Gas Exploration and Production;4294952994;50102020;IGAS.L;IGas Energy PLC;117.128;35.142;162;https://www.reuters.com/finance/stocks/overview?symbol=IGAS.L;
Oil & Gas Exploration and Production;4294952994;50102020;UKOGa.L;UK Oil & Gas Investments PLC;116.777;0.189;3;https://www.reuters.com/finance/stocks/overview?symbol=UKOGa.L;
Oil & Gas Exploration and Production;4294952994;50102020;BLVN.L;Bowleven PLC;107.211;0.000;31;https://www.reuters.com/finance/stocks/overview?symbol=BLVN.L;
Oil & Gas Exploration and Production;4294952994;50102020;NDRO.N;Enduro Royalty Trust;106.425;10.818;0;https://www.reuters.com/finance/stocks/overview?symbol=NDRO.N;
Oil & Gas Exploration and Production;4294952994;50102020;LEK.L;Lekoil Ltd;102.787;5.016;13;https://www.reuters.com/finance/stocks/overview?symbol=LEK.L;
Oil & Gas Exploration and Production;4294952994;50102020;MVO.N;MV Oil Trust;96.255;9.546;0;https://www.reuters.com/finance/stocks/overview?symbol=MVO.N;
Oil & Gas Exploration and Production;4294952994;50102020;ROYT.N;Pacific Coast Oil Trust;94.915;6.131;--;https://www.reuters.com/finance/stocks/overview?symbol=ROYT.N;
Oil & Gas Exploration and Production;4294952994;50102020;SAVP.L;Savannah Petroleum PLC;93.929;0.000;13;https://www.reuters.com/finance/stocks/overview?symbol=SAVP.L;
Oil & Gas Exploration and Production;4294952994;50102020;CHKR.N;Chesapeake Granite Wash Trust;86.488;15.635;0;https://www.reuters.com/finance/stocks/overview?symbol=CHKR.N;
Oil & Gas Exploration and Production;4294952994;50102020;SHPEF.PK;Petrosibir AB;83.656;36.445;36;https://www.reuters.com/finance/stocks/overview?symbol=SHPEF.PK;
Oil & Gas Exploration and Production;4294952994;50102020;NRT.N;North European Oil Royalty Trust;82.072;7.762;2;https://www.reuters.com/finance/stocks/overview?symbol=NRT.N;
Oil & Gas Exploration and Production;4294952994;50102020;APHE.PK;Alpha Energy Inc;67.045;0.002;--;https://www.reuters.com/finance/stocks/overview?symbol=APHE.PK;
Oil & Gas Exploration and Production;4294952994;50102020;SDR.N;Sandridge Mississippian Trust II;65.264;16.042;9;https://www.reuters.com/finance/stocks/overview?symbol=SDR.N;
Oil & Gas Exploration and Production;4294952994;50102020;GSPE.PK;GulfSlope Energy Inc;61.844;0.000;14;https://www.reuters.com/finance/stocks/overview?symbol=GSPE.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CHARC.L;Chariot Oil and Gas Ltd;61.084;0.000;2;https://www.reuters.com/finance/stocks/overview?symbol=CHARC.L;
Oil & Gas Exploration and Production;4294952994;50102020;CRBO.PK;Carbon Natural Gas Co;60.596;20.539;30;https://www.reuters.com/finance/stocks/overview?symbol=CRBO.PK;
Oil & Gas Exploration and Production;4294952994;50102020;HGT.N;Hugoton Royalty Trust;59.000;5.385;0;https://www.reuters.com/finance/stocks/overview?symbol=HGT.N;
Oil & Gas Exploration and Production;4294952994;50102020;DENR.PK;Discovery Energy Corp;57.166;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=DENR.PK;
Oil & Gas Exploration and Production;4294952994;50102020;ECHOE.L;Echo Energy PLC;57.133;0.000;7;https://www.reuters.com/finance/stocks/overview?symbol=ECHOE.L;
Oil & Gas Exploration and Production;4294952994;50102020;VOG.L;Victoria Oil & Gas PLC;54.889;17.715;170;https://www.reuters.com/finance/stocks/overview?symbol=VOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;SIRC.PK;Solar Integrated Roofing Corp;50.480;0.000;4;https://www.reuters.com/finance/stocks/overview?symbol=SIRC.PK;
Oil & Gas Exploration and Production;4294952994;50102020;TENG.PK;Trans Energy Inc;50.169;9.279;12;https://www.reuters.com/finance/stocks/overview?symbol=TENG.PK;
Oil & Gas Exploration and Production;4294952994;50102020;VGAS.L;Volga Gas PLC;48.190;33.661;205;https://www.reuters.com/finance/stocks/overview?symbol=VGAS.L;
Oil & Gas Exploration and Production;4294952994;50102020;EGY.N;VAALCO Energy Inc;48.096;75.195;104;https://www.reuters.com/finance/stocks/overview?symbol=EGY.N;
Oil & Gas Exploration and Production;4294952994;50102020;EMEL.L;Empyrean Energy PLC;47.824;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=EMEL.L;
Oil & Gas Exploration and Production;4294952994;50102020;BBLS.PK;Petrolia Energy Corp;47.472;0.160;6;https://www.reuters.com/finance/stocks/overview?symbol=BBLS.PK;
Oil & Gas Exploration and Production;4294952994;50102020;EOPT.PK;EOS Petro Inc;47.305;0.037;1;https://www.reuters.com/finance/stocks/overview?symbol=EOPT.PK;
Oil & Gas Exploration and Production;4294952994;50102020;JOG.L;Jersey Oil and Gas PLC;47.260;0.000;11;https://www.reuters.com/finance/stocks/overview?symbol=JOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;RPT.L;Regal Petroleum PLC;46.633;19.940;171;https://www.reuters.com/finance/stocks/overview?symbol=RPT.L;
Oil & Gas Exploration and Production;4294952994;50102020;TRIN.L;Trinity Exploration and Production PLC;45.392;28.456;221;https://www.reuters.com/finance/stocks/overview?symbol=TRIN.L;
Oil & Gas Exploration and Production;4294952994;50102020;OILY.PK;Sino American Oil Co;43.095;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=OILY.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CERP.L;Columbus Energy Resources PLC;38.952;5.084;42;https://www.reuters.com/finance/stocks/overview?symbol=CERP.L;
Oil & Gas Exploration and Production;4294952994;50102020;ECT.N;ECA Marcellus Trust I;37.851;6.936;--;https://www.reuters.com/finance/stocks/overview?symbol=ECT.N;
Oil & Gas Exploration and Production;4294952994;50102020;PQ.N;PetroQuest Energy Inc;37.653;89.636;64;https://www.reuters.com/finance/stocks/overview?symbol=PQ.N;
Oil & Gas Exploration and Production;4294952994;50102020;PMG.L;Parkmead Group PLC;37.494;4.137;21;https://www.reuters.com/finance/stocks/overview?symbol=PMG.L;
Oil & Gas Exploration and Production;4294952994;50102020;CABC.L;Cabot Energy PLC;34.419;2.875;11;https://www.reuters.com/finance/stocks/overview?symbol=CABC.L;
Oil & Gas Exploration and Production;4294952994;50102020;MTR.N;Mesa Royalty Trust;33.917;2.788;0;https://www.reuters.com/finance/stocks/overview?symbol=MTR.N;
Oil & Gas Exploration and Production;4294952994;50102020;RSRV.PK;Reserve Petroleum Co;33.120;6.980;9;https://www.reuters.com/finance/stocks/overview?symbol=RSRV.PK;
Oil & Gas Exploration and Production;4294952994;50102020;INWP.PK;International Western Petroleum Inc;32.635;0.086;--;https://www.reuters.com/finance/stocks/overview?symbol=INWP.PK;
Oil & Gas Exploration and Production;4294952994;50102020;YUMA.A;Yuma Energy Inc;32.633;25.489;12;https://www.reuters.com/finance/stocks/overview?symbol=YUMA.A;
Oil & Gas Exploration and Production;4294952994;50102020;JKX.L;JKX Oil and Gas PLC;31.865;55.218;630;https://www.reuters.com/finance/stocks/overview?symbol=JKX.L;
Oil & Gas Exploration and Production;4294952994;50102020;SRSP.L;Sirius Petroleum PLC;31.209;0.000;12;https://www.reuters.com/finance/stocks/overview?symbol=SRSP.L;
Oil & Gas Exploration and Production;4294952994;50102020;ASCR.L;Ascent Resources PLC;30.628;0.154;6;https://www.reuters.com/finance/stocks/overview?symbol=ASCR.L;
Oil & Gas Exploration and Production;4294952994;50102020;SEY.L;Sterling Energy PLC;30.349;4.124;17;https://www.reuters.com/finance/stocks/overview?symbol=SEY.L;
Oil & Gas Exploration and Production;4294952994;50102020;GPX.L;Gulfsands Petroleum PLC;28.034;0.000;25;https://www.reuters.com/finance/stocks/overview?symbol=GPX.L;
Oil & Gas Exploration and Production;4294952994;50102020;PTIFF.PK;Petroceltic International PLC;27.528;80.974;171;https://www.reuters.com/finance/stocks/overview?symbol=PTIFF.PK;
Oil & Gas Exploration and Production;4294952994;50102020;SDT.N;SandRidge Mississippian Trust I;27.440;9.310;9;https://www.reuters.com/finance/stocks/overview?symbol=SDT.N;
Oil & Gas Exploration and Production;4294952994;50102020;PTRC.PK;Petro River Oil Corp;27.003;0.052;4;https://www.reuters.com/finance/stocks/overview?symbol=PTRC.PK;
Oil & Gas Exploration and Production;4294952994;50102020;HNRH.L;Highlands Natural Resources PLC;26.408;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=HNRH.L;
Oil & Gas Exploration and Production;4294952994;50102020;SPND.PK;Spindletop Oil and Gas Co;24.971;5.072;35;https://www.reuters.com/finance/stocks/overview?symbol=SPND.PK;
Oil & Gas Exploration and Production;4294952994;50102020;KAYS.PK;Kaya Holdings Inc;24.289;0.866;2;https://www.reuters.com/finance/stocks/overview?symbol=KAYS.PK;
Oil & Gas Exploration and Production;4294952994;50102020;MATD.L;Petro Matad Ltd;24.234;10.128;16;https://www.reuters.com/finance/stocks/overview?symbol=MATD.L;
Oil & Gas Exploration and Production;4294952994;50102020;WHZT.PK;Whiting USA Trust II;23.736;7.704;0;https://www.reuters.com/finance/stocks/overview?symbol=WHZT.PK;
Oil & Gas Exploration and Production;4294952994;50102020;SCGX.PK;GTEK Industries Inc;22.900;0.342;5;https://www.reuters.com/finance/stocks/overview?symbol=SCGX.PK;
Oil & Gas Exploration and Production;4294952994;50102020;TXSO.PK;Texas South Energy Inc;22.575;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=TXSO.PK;
Oil & Gas Exploration and Production;4294952994;50102020;IOG.L;Independent Oil and Gas PLC;21.187;0.000;13;https://www.reuters.com/finance/stocks/overview?symbol=IOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;CIEIQ.PK;Cobalt International Energy Inc;20.950;45.811;111;https://www.reuters.com/finance/stocks/overview?symbol=CIEIQ.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CKX.A;CKX Lands Inc;19.522;1.018;0;https://www.reuters.com/finance/stocks/overview?symbol=CKX.A;
Oil & Gas Exploration and Production;4294952994;50102020;CADP.L;Cadogan Petroleum PLC;19.507;8.928;69;https://www.reuters.com/finance/stocks/overview?symbol=CADP.L;
Oil & Gas Exploration and Production;4294952994;50102020;RRE.L;Rockrose Energy PLC;19.473;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=RRE.L;
Oil & Gas Exploration and Production;4294952994;50102020;BRN.A;Barnwell Industries Inc;19.250;13.030;41;https://www.reuters.com/finance/stocks/overview?symbol=BRN.A;
Oil & Gas Exploration and Production;4294952994;50102020;HUSA.A;Houston American Energy Corp;18.823;0.260;2;https://www.reuters.com/finance/stocks/overview?symbol=HUSA.A;
Oil & Gas Exploration and Production;4294952994;50102020;SOLO.L;Solo Oil PLC;18.146;0.952;2;https://www.reuters.com/finance/stocks/overview?symbol=SOLO.L;
Oil & Gas Exploration and Production;4294952994;50102020;EGRE.L;Egdon Resources PLC;17.939;1.039;12;https://www.reuters.com/finance/stocks/overview?symbol=EGRE.L;
Oil & Gas Exploration and Production;4294952994;50102020;RRRI.PK;Rock Ridge Resources Inc;16.492;11.276;0;https://www.reuters.com/finance/stocks/overview?symbol=RRRI.PK;
Oil & Gas Exploration and Production;4294952994;50102020;BSTH.L;Borders and Southern Petroleum PLC;15.174;0.000;5;https://www.reuters.com/finance/stocks/overview?symbol=BSTH.L;
Oil & Gas Exploration and Production;4294952994;50102020;VKIN.PK;Viking Energy Group Inc;14.569;0.733;10;https://www.reuters.com/finance/stocks/overview?symbol=VKIN.PK;
Oil & Gas Exploration and Production;4294952994;50102020;ANFC.PK;Black Ridge Oil & Gas Inc;14.394;1.500;8;https://www.reuters.com/finance/stocks/overview?symbol=ANFC.PK;
Oil & Gas Exploration and Production;4294952994;50102020;BPCB.L;Bahamas Petroleum Company PLC;14.014;0.000;5;https://www.reuters.com/finance/stocks/overview?symbol=BPCB.L;
Oil & Gas Exploration and Production;4294952994;50102020;NUOG.L;Nu-Oil and Gas PLC;13.953;0.000;7;https://www.reuters.com/finance/stocks/overview?symbol=NUOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;EOG.L;Europa Oil And Gas Holdings PLC;13.638;1.569;12;https://www.reuters.com/finance/stocks/overview?symbol=EOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;ESOA.PK;Energy Services Of America Corp;12.317;140.496;584;https://www.reuters.com/finance/stocks/overview?symbol=ESOA.PK;
Oil & Gas Exploration and Production;4294952994;50102020;UOGU.L;United Oil & Gas PLC;12.190;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=UOGU.L;
Oil & Gas Exploration and Production;4294952994;50102020;RGFR.PK;Rangeford Resources Inc;11.862;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=RGFR.PK;
Oil & Gas Exploration and Production;4294952994;50102020;PREGF.PK;PRD Energy Inc;10.793;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=PREGF.PK;
Oil & Gas Exploration and Production;4294952994;50102020;UEN.L;Urals Energy PCL;10.761;31.742;461;https://www.reuters.com/finance/stocks/overview?symbol=UEN.L;
Oil & Gas Exploration and Production;4294952994;50102020;HAOG.L;Hardy Oil and Gas PLC;10.543;0.000;21;https://www.reuters.com/finance/stocks/overview?symbol=HAOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;PKPL.PK;Park Place Energy Inc;10.011;2.676;0;https://www.reuters.com/finance/stocks/overview?symbol=PKPL.PK;
Oil & Gas Exploration and Production;4294952994;50102020;XTR.L;Xtract Resources PLC;9.640;-0.287;4;https://www.reuters.com/finance/stocks/overview?symbol=XTR.L;
Oil & Gas Exploration and Production;4294952994;50102020;TOPZ.PK;Topaz Resources Inc;9.325;0.174;0;https://www.reuters.com/finance/stocks/overview?symbol=TOPZ.PK;
Oil & Gas Exploration and Production;4294952994;50102020;XCOOQ.PK;EXCO Resources Inc;9.310;293.214;183;https://www.reuters.com/finance/stocks/overview?symbol=XCOOQ.PK;
Oil & Gas Exploration and Production;4294952994;50102020;ARGR.L;Argos Resources Ltd;9.187;0.000;6;https://www.reuters.com/finance/stocks/overview?symbol=ARGR.L;
Oil & Gas Exploration and Production;4294952994;50102020;MXC.A;Mexco Energy Corp;8.903;2.561;3;https://www.reuters.com/finance/stocks/overview?symbol=MXC.A;
Oil & Gas Exploration and Production;4294952994;50102020;COIL.PK;Citadel Exploration Inc;8.683;0.190;--;https://www.reuters.com/finance/stocks/overview?symbol=COIL.PK;
Oil & Gas Exploration and Production;4294952994;50102020;BBEPQ.PK;Breitburn Energy Partners LP;8.680;578.595;671;https://www.reuters.com/finance/stocks/overview?symbol=BBEPQ.PK;
Oil & Gas Exploration and Production;4294952994;50102020;WTXR.PK;West Texas Resources Inc;8.312;0.010;2;https://www.reuters.com/finance/stocks/overview?symbol=WTXR.PK;
Oil & Gas Exploration and Production;4294952994;50102020;TGC.A;Tengasco Inc;8.175;5.057;17;https://www.reuters.com/finance/stocks/overview?symbol=TGC.A;
Oil & Gas Exploration and Production;4294952994;50102020;ROYL.PK;Royale Energy Inc;8.157;1.134;20;https://www.reuters.com/finance/stocks/overview?symbol=ROYL.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CEI.A;Camber Energy Inc;7.982;7.639;10;https://www.reuters.com/finance/stocks/overview?symbol=CEI.A;
Oil & Gas Exploration and Production;4294952994;50102020;I3E.L;I3 Energy PLC;7.964;0.000;8;https://www.reuters.com/finance/stocks/overview?symbol=I3E.L;
Oil & Gas Exploration and Production;4294952994;50102020;LOGP.L;Lansdowne Oil & Gas PLC;7.652;0.000;2;https://www.reuters.com/finance/stocks/overview?symbol=LOGP.L;
Oil & Gas Exploration and Production;4294952994;50102020;TTEN.PK;Titan Energy LLC;7.623;267.430;389;https://www.reuters.com/finance/stocks/overview?symbol=TTEN.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CZN.L;Curzon Energy PLC;7.296;--;--;https://www.reuters.com/finance/stocks/overview?symbol=CZN.L;
Oil & Gas Exploration and Production;4294952994;50102020;UBQU.PK;Ubiquitech Software Corp;6.737;--;2;https://www.reuters.com/finance/stocks/overview?symbol=UBQU.PK;
Oil & Gas Exploration and Production;4294952994;50102020;CTNR.PK;Central Natural Resources Inc;6.415;0.957;3;https://www.reuters.com/finance/stocks/overview?symbol=CTNR.PK;
Oil & Gas Exploration and Production;4294952994;50102020;NTOG.L;Nostra Terra Oil and Gas Company PLC;6.335;0.698;4;https://www.reuters.com/finance/stocks/overview?symbol=NTOG.L;
Oil & Gas Exploration and Production;4294952994;50102020;MJOG.PK;Majestic Oil & Gas Inc;6.179;0.048;34;https://www.reuters.com/finance/stocks/overview?symbol=MJOG.PK;
Oil & Gas Exploration and Production;4294952994;50102020;UPL.L;Upland Resources Ltd;5.173;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=UPL.L;
Oil & Gas Exploration and Production;4294952994;50102020;BKKN.PK;Bakken Resources Inc;5.106;1.038;2;https://www.reuters.com/finance/stocks/overview?symbol=BKKN.PK;
Oil & Gas Exploration and Production;4294952994;50102020;UJO.L;Union Jack Oil PLC;4.983;0.031;4;https://www.reuters.com/finance/stocks/overview?symbol=UJO.L;
Oil & Gas Exploration and Production;4294952994;50102020;NGTE.L;Nighthawk Energy PLC;4.835;12.515;16;https://www.reuters.com/finance/stocks/overview?symbol=NGTE.L;
Oil & Gas Exploration and Production;4294952994;50102020;QEGY.PK;Quantum Energy Inc;4.604;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=QEGY.PK;
Oil & Gas Exploration and Production;4294952994;50102020;ROGI.PK;Radiant Oil & Gas Inc;4.581;3.888;5;https://www.reuters.com/finance/stocks/overview?symbol=ROGI.PK;
Oil & Gas Exploration and Production;4294952994;50102020;HUGE.PK;Massive Interactive Inc;4.484;11.914;--;https://www.reuters.com/finance/stocks/overview?symbol=HUGE.PK;
Oil & Gas Exploration and Production;4294952994;50102020;BOIL.L;Baron Oil PLC;4.473;0.000;31;https://www.reuters.com/finance/stocks/overview?symbol=BOIL.L;
Oil & Gas Exploration and Production;4294952994;50102020;BRLL.PK;Barrel Energy Inc;4.182;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=BRLL.PK;
Oil & Gas Exploration and Production;4294952994;50102020;SARA.PK;Saratoga Resources Inc;3.861;30.643;32;https://www.reuters.com/finance/stocks/overview?symbol=SARA.PK;
Oil & Gas Exploration and Production;4294952994;50102020;NAUTN.L;Nautilus Marine Services PLC;3.803;0.169;20;https://www.reuters.com/finance/stocks/overview?symbol=NAUTN.L;
Oil & Gas Exploration and Production;4294952994;50102020;PSSS.PK;Puissant Industries Inc;3.734;0.642;3;https://www.reuters.com/finance/stocks/overview?symbol=PSSS.PK;
Oil & Gas Exploration and Production;4294952994;50102020;MROIF.PK;Madagascar Oil Ltd;3.634;0.000;--;https://www.reuters.com/finance/stocks/overview?symbol=MROIF.PK;
Oil & Gas Exploration and Production;4294952994;50102020;IPLB.PK;iPure Labs Inc;3.548;0.000;2;https://www.reuters.com/finance/stocks/overview?symbol=IPLB.PK;
Oil & Gas Exploration and Production;4294952994;50102020;WNRG.L;Westmount Energy Ltd;3.501;0.000;0;https://www.reuters.com/finance/stocks/overview?symbol=WNRG.L;
Oil & Gas Exploration and Production;4294952994;50102020;GBR.A;New Concept Energy Inc;3.402;0.817;24;https://www.reuters.com/finance/stocks/overview?symbol=GBR.A;
Oil & Gas Exploration and Production;4294952994;50102020;TOWR.L;Tower Resources PLC;3.379;0.000;6;https://www.reuters.com/finance/stocks/overview?symbol=TOWR.L;
Oil & Gas Exploration and Production;4294952994;50102020;PET.L;Petrel Resources PLC;3.045;0.000;4;https://www.reuters.com/finance/stocks/overview?symbol=PET.L;
Oil & Gas Exploration and Production;4294952994;50102020;CPPXF.PK;Continental Energy Corp;2.952;0.000;7;https://www.reuters.com/finance/stocks/overview?symbol=CPPXF.PK;
